COMBUSTIBLE,ESTADO,FECHA_DE_REGISTRO,CLASE,SERVICIO,MUNICIPIO,DEPARTAMENTO,CANTIDAD
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,CALDAS,ANTIOQUIA,1
DIESEL,ACTIVO,1982,CAMION,PÚBLICO,CALDAS,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,CAMPERO,PÚBLICO,CALDAS,ANTIOQUIA,2
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,AUTOMOVIL,PARTICULAR,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,COPACABANA,ANTIOQUIA,5
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,COPACABANA,ANTIOQUIA,11
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,SEMIREMOLQUE,NO REGISTRA,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,AUTOMOVIL,OFICIAL,ENVIGADO,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,CAMIONETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,CAMPERO,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,MOTOCICLETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,394
GASOLINA,INCONSISTENTE,1982,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,BUSETA,PARTICULAR,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,1982,CAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,13
GASOLINA,INCONSISTENTE,1982,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,6
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,88
GASOLINA,INCONSISTENTE,1982,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,17
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,270
GASOLINA,ACTIVO,1982,MAQ. AGRICOLA,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,MAQ. INDUSTRIAL,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,MICROBUS,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,MOTOCARRO,PARTICULAR,ENVIGADO,ANTIOQUIA,5
GASOLINA,INCONSISTENTE,1982,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,366
DIESEL,ACTIVO,1982,VOLQUETA,PARTICULAR,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,1982,BUS,PÚBLICO,ENVIGADO,ANTIOQUIA,4
DIESEL,ACTIVO,1982,CAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,10
GASOLINA,ACTIVO,1982,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,CAMPERO,PÚBLICO,ENVIGADO,ANTIOQUIA,7
GASOLINA,ACTIVO,1982,TRACTOCAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,1982,CAMION,PARTICULAR,GIRARDOTA,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,3
DIESEL,ACTIVO,1982,VOLQUETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,CAMPERO,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,AUTOMOVIL,OFICIAL,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,CAMPERO,OFICIAL,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,384
GASOLINA,INCONSISTENTE,1982,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,11
DIESEL,ACTIVO,1982,BUS,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,BUSETA,PARTICULAR,ITAGUI,ANTIOQUIA,3
DIESEL,ACTIVO,1982,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,64
DIESEL,INCONSISTENTE,1982,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,7
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,306
GASOLINA,INCONSISTENTE,1982,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,18
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,446
GASOLINA,INCONSISTENTE,1982,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,22
GASOLINA,ACTIVO,1982,MAQ. AGRICOLA,PARTICULAR,ITAGUI,ANTIOQUIA,7
GASOLINA,ACTIVO,1982,MAQ. INDUSTRIAL,PARTICULAR,ITAGUI,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,MICROBUS,PARTICULAR,ITAGUI,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,MOTOCARRO,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,45
DIESEL,ACTIVO,1982,VOLQUETA,PARTICULAR,ITAGUI,ANTIOQUIA,4
GASOLINA,ACTIVO,1982,AUTOMOVIL,PÚBLICO,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,1982,BUS,PÚBLICO,ITAGUI,ANTIOQUIA,4
DIESEL,ACTIVO,1982,CAMION,PÚBLICO,ITAGUI,ANTIOQUIA,17
GASOLINA,ACTIVO,1982,CAMIONETA,PÚBLICO,ITAGUI,ANTIOQUIA,14
GASOLINA,ACTIVO,1982,CAMPERO,PÚBLICO,ITAGUI,ANTIOQUIA,5
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,ITAGUI,ANTIOQUIA,14
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,REMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,13
GASOLINA,ACTIVO,1982,SEMIREMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,510
GASOLINA,ACTIVO,1982,AUTOMOVIL,OFICIAL,MEDELLIN,ANTIOQUIA,2
DIESEL,ACTIVO,1982,BUS,OFICIAL,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1982,CAMION,OFICIAL,MEDELLIN,ANTIOQUIA,18
GASOLINA,ACTIVO,1982,CAMIONETA,OFICIAL,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,CAMPERO,OFICIAL,MEDELLIN,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,MAQ. INDUSTRIAL,OFICIAL,MEDELLIN,ANTIOQUIA,4
GASOLINA,ACTIVO,1982,MOTOCICLETA,OFICIAL,MEDELLIN,ANTIOQUIA,1
GASOLINA,INCONSISTENTE,1982,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,27
GASOLINA,ACTIVO,1982,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,924
DIESEL,ACTIVO,1982,BUS,PARTICULAR,MEDELLIN,ANTIOQUIA,4
GASOLINA,ACTIVO,1982,BUSETA,PARTICULAR,MEDELLIN,ANTIOQUIA,4
DIESEL,INCONSISTENTE,1982,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,6
DIESEL,ACTIVO,1982,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,71
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,232
GASOLINA,INCONSISTENTE,1982,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,11
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,527
GASOLINA,INCONSISTENTE,1982,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,23
GASOLINA,ACTIVO,1982,MAQ. AGRICOLA,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,MAQ. INDUSTRIAL,PARTICULAR,MEDELLIN,ANTIOQUIA,10
GASOLINA,INCONSISTENTE,1982,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,MOTOCARRO,PARTICULAR,MEDELLIN,ANTIOQUIA,8
GASOLINA,INCONSISTENTE,1982,MOTOCARRO,PARTICULAR,MEDELLIN,ANTIOQUIA,4
GASOLINA,INCONSISTENTE,1982,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,43
DIESEL,ACTIVO,1982,VOLQUETA,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,3
GASOLINA,INCONSISTENTE,1982,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,7
DIESEL,ACTIVO,1982,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,8
DIESEL,INCONSISTENTE,1982,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,11
GASOLINA,INCONSISTENTE,1982,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1982,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,27
DIESEL,INCONSISTENTE,1982,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1982,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,13
GASOLINA,ACTIVO,1982,CAMPERO,PÚBLICO,MEDELLIN,ANTIOQUIA,17
GASOLINA,ACTIVO,1982,TRACTOCAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,MEDELLIN,ANTIOQUIA,5
GASOLINA,ACTIVO,1982,AUTOMOVIL,PARTICULAR,SABANETA,ANTIOQUIA,5
GASOLINA,ACTIVO,1982,CAMIONETA,PARTICULAR,SABANETA,ANTIOQUIA,1
GASOLINA,ACTIVO,1982,CAMPERO,PARTICULAR,SABANETA,ANTIOQUIA,7
GASOLINA,ACTIVO,1982,MOTOCICLETA,PARTICULAR,SABANETA,ANTIOQUIA,3
DIESEL,ACTIVO,1982,VOLQUETA,PARTICULAR,SABANETA,ANTIOQUIA,1
DIESEL,ACTIVO,1982,CAMION,PÚBLICO,SABANETA,ANTIOQUIA,3
GASOLINA,ACTIVO,1982,TRACTOCAMION,PÚBLICO,SABANETA,ANTIOQUIA,3
DIESEL,ACTIVO,1982,VOLQUETA,PÚBLICO,SABANETA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,BARBOSA,ANTIOQUIA,3
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,BARBOSA,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,BARBOSA,ANTIOQUIA,12
DIESEL,ACTIVO,1983,VOLQUETA,PARTICULAR,BARBOSA,ANTIOQUIA,2
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,BARBOSA,ANTIOQUIA,4
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMPERO,PÚBLICO,BARBOSA,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PÚBLICO,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,SEMIREMOLQUE,NO REGISTRA,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCICLETA,OFICIAL,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,BELLO,ANTIOQUIA,549
GASOLINA,INCONSISTENTE,1983,AUTOMOVIL,PARTICULAR,BELLO,ANTIOQUIA,12
GASOLINA,ACTIVO,1983,BUSETA,PARTICULAR,BELLO,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,BELLO,ANTIOQUIA,16
DIESEL,INCONSISTENTE,1983,CAMION,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,BELLO,ANTIOQUIA,133
GASOLINA,INCONSISTENTE,1983,CAMIONETA,PARTICULAR,BELLO,ANTIOQUIA,8
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,BELLO,ANTIOQUIA,395
GASOLINA,INCONSISTENTE,1983,CAMPERO,PARTICULAR,BELLO,ANTIOQUIA,22
GASOLINA,ACTIVO,1983,MAQ. AGRICOLA,PARTICULAR,BELLO,ANTIOQUIA,4
GASOLINA,INCONSISTENTE,1983,MAQ. AGRICOLA,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MAQ. INDUSTRIAL,PARTICULAR,BELLO,ANTIOQUIA,6
GASOLINA,ACTIVO,1983,MICROBUS,PARTICULAR,BELLO,ANTIOQUIA,4
GASOLINA,INCONSISTENTE,1983,MOTOCICLETA,PARTICULAR,BELLO,ANTIOQUIA,4
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,BELLO,ANTIOQUIA,307
DIESEL,INCONSISTENTE,1983,VOLQUETA,PARTICULAR,BELLO,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PARTICULAR,BELLO,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,AUTOMOVIL,PÚBLICO,BELLO,ANTIOQUIA,1
DIESEL,ACTIVO,1983,BUS,PÚBLICO,BELLO,ANTIOQUIA,4
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,BELLO,ANTIOQUIA,11
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,BELLO,ANTIOQUIA,9
GASOLINA,ACTIVO,1983,CAMPERO,PÚBLICO,BELLO,ANTIOQUIA,6
GASOLINA,INCONSISTENTE,1983,CAMPERO,PÚBLICO,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,TRACTOCAMION,PÚBLICO,BELLO,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PÚBLICO,BELLO,ANTIOQUIA,3
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,CALDAS,ANTIOQUIA,2
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,SEMIREMOLQUE,NO REGISTRA,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,COPACABANA,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,COPACABANA,ANTIOQUIA,13
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,COPACABANA,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,OFICIAL,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMPERO,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,363
GASOLINA,INCONSISTENTE,1983,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,3
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,4
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,71
GASOLINA,INCONSISTENTE,1983,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,192
GASOLINA,INCONSISTENTE,1983,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,MAQ. AGRICOLA,PARTICULAR,ENVIGADO,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,MAQ. INDUSTRIAL,PARTICULAR,ENVIGADO,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,MICROBUS,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCARRO,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,98
DIESEL,ACTIVO,1983,VOLQUETA,PARTICULAR,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,1983,BUS,PÚBLICO,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,3
DIESEL,ACTIVO,1983,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,CAMPERO,PÚBLICO,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCICLETA,OFICIAL,ITAGUI,ANTIOQUIA,3
GASOLINA,INCONSISTENTE,1983,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,6
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,238
DIESEL,ACTIVO,1983,BUS,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,BUSETA,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,INCONSISTENTE,1983,BUSETA,PARTICULAR,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,37
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,190
GASOLINA,INCONSISTENTE,1983,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,7
GASOLINA,INCONSISTENTE,1983,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,25
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,408
GASOLINA,ACTIVO,1983,MAQ. INDUSTRIAL,PARTICULAR,ITAGUI,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,MICROBUS,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCARRO,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,INCONSISTENTE,1983,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,54
GASOLINA,ACTIVO,1983,TRACTOCAMION,PARTICULAR,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PARTICULAR,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,1983,AUTOMOVIL,PÚBLICO,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,1983,BUS,PÚBLICO,ITAGUI,ANTIOQUIA,6
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,ITAGUI,ANTIOQUIA,17
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,ITAGUI,ANTIOQUIA,11
GASOLINA,ACTIVO,1983,CAMPERO,PÚBLICO,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PÚBLICO,ITAGUI,ANTIOQUIA,9
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,TRACTOCAMION,PÚBLICO,LA ESTRELLA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,REMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,11
GASOLINA,ACTIVO,1983,SEMIREMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,285
GASOLINA,ACTIVO,1983,AUTOMOVIL,OFICIAL,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1983,BUS,OFICIAL,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,OFICIAL,MEDELLIN,ANTIOQUIA,14
GASOLINA,ACTIVO,1983,CAMIONETA,OFICIAL,MEDELLIN,ANTIOQUIA,119
GASOLINA,ACTIVO,1983,CAMPERO,OFICIAL,MEDELLIN,ANTIOQUIA,5
GASOLINA,ACTIVO,1983,MAQ. INDUSTRIAL,OFICIAL,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,MOTOCICLETA,OFICIAL,MEDELLIN,ANTIOQUIA,29
GASOLINA,ACTIVO,1983,TRACTOCAMION,OFICIAL,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,845
GASOLINA,INCONSISTENTE,1983,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,12
DIESEL,ACTIVO,1983,BUS,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,BUSETA,PARTICULAR,MEDELLIN,ANTIOQUIA,2
DIESEL,ACTIVO,1983,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,63
DIESEL,INCONSISTENTE,1983,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,5
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,119
GASOLINA,INCONSISTENTE,1983,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,5
GASOLINA,INCONSISTENTE,1983,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,16
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,489
GASOLINA,ACTIVO,1983,MAQ. AGRICOLA,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MAQ. INDUSTRIAL,PARTICULAR,MEDELLIN,ANTIOQUIA,14
GASOLINA,ACTIVO,1983,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,3
GASOLINA,INCONSISTENTE,1983,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,MOTOCARRO,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,89
GASOLINA,INCONSISTENTE,1983,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,TRACTOCAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,3
GASOLINA,INCONSISTENTE,1983,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,6
DIESEL,ACTIVO,1983,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,14
GASOLINA,ACTIVO,1983,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,4
GASOLINA,INCONSISTENTE,1983,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1983,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,23
GASOLINA,INCONSISTENTE,1983,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,23
GASOLINA,ACTIVO,1983,CAMPERO,PÚBLICO,MEDELLIN,ANTIOQUIA,6
GASOLINA,ACTIVO,1983,TRACTOCAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,1983,VOLQUETA,PÚBLICO,MEDELLIN,ANTIOQUIA,3
GASOLINA,ACTIVO,1983,AUTOMOVIL,PARTICULAR,SABANETA,ANTIOQUIA,2
GASOLINA,ACTIVO,1983,CAMIONETA,PARTICULAR,SABANETA,ANTIOQUIA,1
GASOLINA,ACTIVO,1983,CAMPERO,PARTICULAR,SABANETA,ANTIOQUIA,11
GASOLINA,ACTIVO,1983,MOTOCICLETA,PARTICULAR,SABANETA,ANTIOQUIA,2
DIESEL,ACTIVO,1984,CAMION,PARTICULAR,BARBOSA,ANTIOQUIA,4
GASOLINA,ACTIVO,1984,CAMIONETA,PARTICULAR,BARBOSA,ANTIOQUIA,4
GASOLINA,ACTIVO,1984,CAMPERO,PARTICULAR,BARBOSA,ANTIOQUIA,3
DIESEL,ACTIVO,1984,CAMION,PÚBLICO,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,1984,CAMPERO,PÚBLICO,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,1984,AUTOMOVIL,OFICIAL,BELLO,ANTIOQUIA,2
GASOLINA,ACTIVO,1984,CAMIONETA,OFICIAL,BELLO,ANTIOQUIA,2
GASOLINA,ACTIVO,1984,MOTOCICLETA,OFICIAL,BELLO,ANTIOQUIA,9
GASOLINA,ACTIVO,1984,AUTOMOVIL,PARTICULAR,BELLO,ANTIOQUIA,1427
