COMBUSTIBLE,ESTADO,FECHA_DE_REGISTRO,CLASE,SERVICIO,MUNICIPIO,DEPARTAMENTO,CANTIDAD,PM25,PM10,NO2,CO
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,LA ESTRELLA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMPERO,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,CAMIONETA,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,ENVIGADO,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,MEDELLIN,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
GASO ELEC,ACTIVO,2022,AUTOMOVIL,Particular,SABANETA,Antioquia,1,,,,
