NOMBRE_MUNICIPIO|NOMBRE_SERVICIO|NOMBRE_DE_LA_CLASE|FECHA DE REGISTRO|CANTIDAD|CONTROL_EMISIONES|ANO_CONTROL|DIESEL|ETANOL - GASOLINA|GAS - GASOLINA|GAS LICUADO DE PETROLEO (GLP)|GAS NATURAL VEHICULAR (GNV)|GASOLINA|PM2.5|NO2|CO|O3
CALDAS|PARTICULAR|CAMIONETA|2016|14|SI|2020|1|0|0|0|0|0|30.95833333|43.32899663|3.29643697|19.88102196
CALDAS|PARTICULAR|CAMPERO|2016|9|NO|2020|0|0|0|0|0|0|25.69166667|20.73949306|3.11165997|23.45339309
CALDAS|PARTICULAR|MOTOCICLETA|2016|107|SI|2020|0|0|0|0|0|32|18.99583333|38.65054408|3.67807169|19.29243907
CALDAS|PUBLICO|AUTOMOVIL|2016|7|SI|2020|0|0|0|0|0|7|13.56666667|38.52453545|3.71056309|33.7781179
CALDAS|PUBLICO|BUS|2016|21|NO|2020|0|0|0|0|0|0|24.84583333|42.39424993|3.83602216|35.56021609
CALDAS|PUBLICO|CAMION|2016|4|SI|2020|18|0|0|0|0|0|18.71428571|46.32413103|2.6890913|25.84859845
CALDAS|PUBLICO|CAMIONETA|2016|1|SI|2020|1|0|0|0|0|0|23.175|42.1171643|2.75488408|16.69286465
CALDAS|PUBLICO|MICROBUS|2016|5|NO|2020|0|0|0|0|0|0|17.65416667|37.23117587|2.36823367|22.64409163
CALDAS|PUBLICO|VOLQUETA|2016|2|SI|2020|1|0|0|0|0|0|32.65833333|31.28175643|1.80479258|24.19729646
CALDAS|OFICIAL|CAMIONETA|2017|2|SI|2020|1|0|0|0|0|0|38.17916667|33.79036989|2.644231|22.4969459
CALDAS|OFICIAL|MOTOCICLETA|2017|2|SI|2020|0|0|0|0|0|33|31.51666667|42.97338615|2.01973946|11.18307485
CALDAS|PARTICULAR|AUTOMOVIL|2017|22|SI|2020|0|0|0|0|0|3|20.4875|33.0907065|1.89891129|20.90286725
CALDAS|PARTICULAR|CAMIONETA|2017|15|SI|2020|1|0|0|0|0|0|20.65833333|59.07228261|1.77553946|25.17009318
CALDAS|PARTICULAR|CAMPERO|2017|1|SI|2020|0|0|0|0|0|1|29.87916667|56.95120602|2.95711246|16.78278704
CALDAS|PARTICULAR|MOTOCICLETA|2017|91|SI|2020|0|0|0|0|0|33|30.8875|42.73734856|2.63532775|18.60575904
CALDAS|PUBLICO|AUTOMOVIL|2017|13|SI|2020|0|0|0|0|0|3|15.48333333|30.37923468|2.24636473|14.28948453
CALDAS|PUBLICO|BUS|2017|29|SI|2020|21|0|0|0|0|0|17.8|33.56338421|1.29590861|15.50787954
CALDAS|PUBLICO|BUSETA|2017|7|NO|2020|0|0|0|0|0|0|26.13333333|36.64874656|1.11326571|9.89146241
CALDAS|PUBLICO|CAMION|2017|2|SI|2020|15|0|0|0|0|0|26.8375|45.72149956|1.27666424|16.34952464
CALDAS|PUBLICO|CAMIONETA|2017|4|SI|2020|1|0|0|0|0|0|8.29130435|43.57989297|1.76324013|21.73669301
CALDAS|PUBLICO|MICROBUS|2017|1|NO|2020|0|0|0|0|0|0|7.75416667|32.12361342|2.31855232|19.46410908
CALDAS|PUBLICO|VOLQUETA|2017|3|NO|2020|0|0|0|0|0|0|12.5|39.43959491|2.51032645|34.17868125
CALDAS|OFICIAL|CAMIONETA|2018|1|SI|2020|4|0|0|0|0|3|12.925|23.24778132|0.98064909|44.13554176
CALDAS|PARTICULAR|AUTOMOVIL|2018|23|SI|2020|0|0|0|0|0|1|10.025|25.77638997|1.0373155|30.36106725
CALDAS|PARTICULAR|CAMIONETA|2018|16|SI|2020|4|0|0|0|0|3|13.44166667|24.99225494|0.88904152|28.01491047
CALDAS|PARTICULAR|CAMPERO|2018|5|NO|2020|0|0|0|0|0|0|23.81666667|34.34597729|1.90529038|34.5383708
CALDAS|PARTICULAR|MOTOCICLETA|2018|50|SI|2020|0|0|0|0|0|16|22.4875|47.54824313|1.82810979|35.17600226
CALDAS|PUBLICO|AUTOMOVIL|2018|175|SI|2020|0|0|0|0|0|1|21.23181818|47.32402634|1.22961059|3.810694
CALDAS|PUBLICO|BUS|2018|46|SI|2020|17|0|0|0|0|0|21.66666667|46.72612273|1.9859999|10.03368784
CALDAS|PUBLICO|BUSETA|2018|2|SI|2020|1|0|0|0|0|0|16.79583333|32.03413668|1.51000076|14.36165492
CALDAS|PUBLICO|CAMION|2018|2|SI|2020|7|0|0|0|0|0|19.42083333|40.70690046|1.10657801|18.10860617
CALDAS|PUBLICO|CAMIONETA|2018|3|SI|2020|4|0|0|0|0|3|25.69166667|48.94513123|2.19234193|19.53329883
CALDAS|PUBLICO|MICROBUS|2018|2|NO|2020|0|0|0|0|0|0|21.7875|52.79923475|1.0203657|22.55516313
CALDAS|PUBLICO|VOLQUETA|2018|1|NO|2020|0|0|0|0|0|0|31.9625|35.98154405|1.82764552|21.02829021
CALDAS|OFICIAL|CAMIONETA|2019|1|SI|2020|0|0|0|0|0|1|31.97083333|46.89757802|1.79099143|12.20054358
CALDAS|PARTICULAR|AUTOMOVIL|2019|19|SI|2020|0|0|0|0|0|9|28.40416667|44.32978374|2.1175882|13.41341046
CALDAS|PARTICULAR|CAMIONETA|2019|10|SI|2020|0|0|0|0|0|1|20.95833333|33.10249596|1.40768079|13.23926945
CALDAS|PARTICULAR|CAMPERO|2019|1|NO|2020|0|0|0|0|0|0|21.0|40.12022454|1.008987|16.40964742
CALDAS|PARTICULAR|CICLOMOTOR|2019|1|NO|2020|0|0|0|0|0|0|22.30833333|43.33650343|0.8963259|15.47475221
CALDAS|PARTICULAR|MOTOCARRO|2019|39|NO|2020|0|0|0|0|0|0|16.1|56.9032798|1.1477424|17.02645258
CALDAS|PARTICULAR|MOTOCICLETA|2019|64|SI|2020|0|0|0|0|0|31|17.0875|46.35213034|2.23732188|14.42504771
CALDAS|PUBLICO|AUTOMOVIL|2019|24|SI|2020|0|0|0|0|0|9|7.2875|46.93321985|2.32868951|16.27445833
CALDAS|PUBLICO|BUS|2019|8|SI|2020|20|0|0|0|0|0|17.80833333|41.80894828|1.63021032|17.88577017
CALDAS|PUBLICO|BUSETA|2019|3|NO|2020|0|0|0|0|0|0|10.3875|41.12426008|0.80957694|19.68035096
CALDAS|PUBLICO|CAMION|2019|2|SI|2020|15|0|0|0|0|0|18.70833333|59.59375379|1.09316487|20.76144504
CALDAS|PUBLICO|CAMIONETA|2019|4|SI|2020|0|0|0|0|0|1|17.025|50.33808388|0.70566692|14.33641104
CALDAS|PUBLICO|CAMPERO|2019|1|NO|2020|0|0|0|0|0|0|15.75|48.73608989|1.94469882|14.245382
CALDAS|OFICIAL|CAMION|2020|1|SI|2020|10|0|0|0|0|0|26.9952381|49.23649363|1.32275113|16.37601646
CALDAS|PARTICULAR|AUTOMOVIL|2020|8|SI|2020|0|0|0|0|0|2|14.13333333|34.99155984|1.72593608|14.26416375
CALDAS|PARTICULAR|CAMIONETA|2020|5|NO|2020|0|0|0|0|0|0|10.94166667|33.18380305|2.05153658|15.63498763
CALDAS|PARTICULAR|CAMPERO|2020|1|NO|2020|0|0|0|0|0|0|16.45833333|45.40379212|2.45217763|12.83973363
CALDAS|PARTICULAR|MOTOCARRO|2020|2|NO|2020|0|0|0|0|0|0|16.52083333|58.45351415|1.45881718|13.58472445
CALDAS|PARTICULAR|MOTOCICLETA|2020|51|SI|2020|0|0|0|0|0|28|18.7|48.94469491|1.19368916|16.69746767
CALDAS|PUBLICO|AUTOMOVIL|2020|4|SI|2020|0|0|0|0|0|2|20.42727273|49.21099757|1.51607663|14.49412071
CALDAS|PUBLICO|BUS|2020|7|SI|2020|1|0|0|0|0|0|24.63913043|46.02685655|2.200346|13.79997013
CALDAS|PUBLICO|CAMION|2020|5|SI|2020|10|0|0|0|0|0|20.09583333|43.00333422|3.16824392|14.09277842
CALDAS|PUBLICO|CAMIONETA|2020|1|NO|2020|0|0|0|0|0|0|10.42083333|30.34578432|3.43660983|17.54810167
CALDAS|PARTICULAR|AUTOMOVIL|2021|10|SI|2020|0|0|0|0|0|1|11.32083333|35.5748322|2.70019346|16.83500036
CALDAS|PARTICULAR|CAMIONETA|2021|11|NO|2020|0|0|0|0|0|0|16.05833333|46.88987612|1.72847983|16.33048525
CALDAS|PARTICULAR|CAMPERO|2021|4|NO|2020|0|0|0|0|0|0|14.70833333|37.63071065|1.470289|16.19352718
CALDAS|PARTICULAR|MOTOCARRO|2021|13|NO|2020|0|0|0|0|0|0|14.31666667|34.47349816|1.29972347|13.36023829
CALDAS|PARTICULAR|MOTOCICLETA|2021|369|SI|2020|0|0|0|0|0|13|16.59583333|37.19314434|1.25417978|18.36726792
CALDAS|PUBLICO|AUTOMOVIL|2021|10|SI|2020|0|0|0|0|0|1|13.77916667|39.67358754|1.3855834|17.39963304
CALDAS|PUBLICO|BUS|2021|1|NO|2020|0|0|0|0|0|0|9.95416667|22.97900167|1.66570583|16.99287979
CALDAS|PUBLICO|CAMION|2021|6|NO|2020|0|0|0|0|0|0|13.40833333|42.75935733|1.59453731|16.80279583
CALDAS|PUBLICO|CAMIONETA|2021|6|NO|2020|0|0|0|0|0|0|17.15|46.54371398|3.0004217|15.736155
CALDAS|PUBLICO|MICROBUS|2021|2|NO|2020|0|0|0|0|0|0|14.1125|39.67967306|2.66925818|13.6291517
CALDAS|OFICIAL|CAMION|2022|1|NO|2020|0|0|0|0|0|0|18.86086957|45.63822038|2.82611035|15.07794163
CALDAS|OFICIAL|CAMIONETA|2022|1|NO|2020|0|0|0|0|0|0|10.65416667|49.94683863|2.41227113|18.74989771
CALDAS|OFICIAL|MOTOCICLETA|2022|1|NO|2020|0|0|0|0|0|0|14.70833333|58.32841058|2.70464051|19.60844088
CALDAS|PARTICULAR|AUTOMOVIL|2022|19|NO|2020|0|0|0|0|0|0|13.27083333|42.74297415|1.93599282|21.59978179
CALDAS|PARTICULAR|CAMIONETA|2022|13|NO|2020|0|0|0|0|0|0|14.25833333|50.10087651|2.19430846|16.8269525
CALDAS|PARTICULAR|CAMPERO|2022|4|NO|2020|0|0|0|0|0|0|16.06666667|50.72944633|1.8174236|17.05567796
CALDAS|PARTICULAR|CICLOMOTOR|2022|6|NO|2020|0|0|0|0|0|0|15.87916667|48.69937205|1.49120624|15.33286708
CALDAS|PARTICULAR|MOTOCARRO|2022|12|NO|2020|0|0|0|0|0|0|18.55652174|50.5007482|1.35842096|15.12721046
CALDAS|PARTICULAR|MOTOCICLETA|2022|2574|NO|2020|0|0|0|0|0|0|17.6875|53.85261284|1.47723024|12.867472
CALDAS|PUBLICO|AUTOMOVIL|2022|6|NO|2020|0|0|0|0|0|0|16.22083333|34.99824351|1.44786014|18.78386813
CALDAS|PUBLICO|BUS|2022|2|NO|2020|0|0|0|0|0|0|11.21666667|56.47741332|1.36241019|15.40771008
CALDAS|PUBLICO|CAMIONETA|2022|4|NO|2020|0|0|0|0|0|0|14.20833333|53.11577241|1.43554504|17.13754017
CALDAS|PUBLICO|MICROBUS|2022|1|NO|2020|0|0|0|0|0|0|18.07272727|50.75131013|1.52348202|22.05081588
CALDAS|PUBLICO|TRACTOCAMION|2022|1|NO|2020|0|0|0|0|0|0|21.42916667|47.26135501|1.40357467|18.89122417
CALDAS|OFICIAL|BUS|2023|2|NO|2020|0|0|0|0|0|0|19.64166667|49.41291637|1.35015202|20.62533783
CALDAS|OFICIAL|CAMION|2023|1|NO|2020|0|0|0|0|0|0|18.43478261|35.42268806|1.51186147|17.47771158
CALDAS|OFICIAL|CAMIONETA|2023|1|NO|2020|0|0|0|0|0|0|17.20416667|44.0298643|1.5438065|20.03300796
CALDAS|OFICIAL|MOTOCICLETA|2023|8|NO|2020|0|0|0|0|0|0|15.14166667|43.46442617|1.37021522|12.26880468
CALDAS|PARTICULAR|AUTOMOVIL|2023|6|NO|2020|0|0|0|0|0|0|10.975|43.9664978|1.44838091|18.45854008
CALDAS|PARTICULAR|CAMIONETA|2023|13|NO|2020|0|0|0|0|0|0|18.22916667|42.41538901|1.18237363|15.07168921
CALDAS|PARTICULAR|CAMPERO|2023|3|NO|2020|0|0|0|0|0|0|19.05416667|55.02473742|0.96662595|14.99704679
CALDAS|PARTICULAR|CICLOMOTOR|2023|2|NO|2020|0|0|0|0|0|0|25.10416667|55.96918709|1.04691305|13.36336211
CALDAS|PARTICULAR|MOTOCARRO|2023|18|NO|2020|0|0|0|0|0|0|19.90555556|41.23083298|1.26198498|15.76740213
CALDAS|PARTICULAR|MOTOCICLETA|2023|2463|NO|2020|0|0|0|0|0|0|18.25833333|49.11530045|1.2162539|15.06319763
CALDAS|PUBLICO|AUTOMOVIL|2023|2|NO|2020|0|0|0|0|0|0|13.05833333|48.06670675|1.11475279|18.43471067
CALDAS|PUBLICO|BUS|2023|1|NO|2020|0|0|0|0|0|0|11.26666667|50.77415369|1.06899917|14.42311978
CALDAS|PUBLICO|CAMION|2023|2|NO|2020|0|0|0|0|0|0|17.82083333|48.63188319|0.87250713|10.67569416
CALDAS|PUBLICO|CAMIONETA|2023|2|NO|2020|0|0|0|0|0|0|17.30416667|44.38136997|1.36750389|20.05481483
CALDAS|PUBLICO|MICROBUS|2023|1|NO|2020|0|0|0|0|0|0|21.23333333|42.09965938|1.13936001|21.34465113
CALDAS|NO REGISTRA|SEMIREMOLQUE|2024|1|NO|2020|0|0|0|0|0|0|13.65|29.14301955|1.32037811|18.43492967
CALDAS|PARTICULAR|AUTOMOVIL|2024|7|NO|2020|0|0|0|0|0|0|16.57083333|46.15465472|1.03980265|22.562966
CALDAS|PARTICULAR|CAMIONETA|2024|6|NO|2020|0|0|0|0|0|0|11.09583333|49.61035282|1.03876094|25.74408621
CALDAS|PARTICULAR|CAMPERO|2024|5|NO|2020|0|0|0|0|0|0|16.18181818|45.54357092|1.0526951|22.70550867
CALDAS|PARTICULAR|MOTOCARRO|2024|24|NO|2020|0|0|0|0|0|0|17.20833333|45.52673488|1.38258675|17.406035
CALDAS|PARTICULAR|MOTOCICLETA|2024|1386|NO|2020|0|0|0|0|0|0|17.575|42.26180556|1.39599998|12.66039466
CALDAS|PUBLICO|AUTOMOVIL|2024|4|NO|2020|0|0|0|0|0|0|18.87083333|39.66106472|0.85602806|19.14509354
CALDAS|PUBLICO|CAMION|2024|4|NO|2020|0|0|0|0|0|0|17.91666667|30.37952222|0.78729145|12.67229987
CALDAS|PUBLICO|CAMIONETA|2024|1|NO|2020|0|0|0|0|0|0|16.99166667|44.21720132|1.00478216|15.7828978
COPACABANA|PARTICULAR|AUTOMOVIL|1998|33|SI|2020|0|0|0|0|0|13|13.26923077|23.93103884|184.51195744|11.01830454
COPACABANA|PARTICULAR|CAMIONETA|1998|20|SI|2020|7|0|0|0|0|1|9.59565217|34.8877159|200.62816214|7.90577343
COPACABANA|PARTICULAR|CAMPERO|1998|16|SI|2020|3|0|0|0|0|0|15.4125|34.58776512|388.76297577|1.12082215
COPACABANA|PARTICULAR|MOTOCICLETA|1998|9|SI|2020|0|0|0|0|0|1|20.6875|32.72425931|173.90448385|13.82551246
COPACABANA|PUBLICO|AUTOMOVIL|1998|1|SI|2020|0|0|0|0|0|13|20.74166667|38.25142221|150.81130108|13.6017264
COPACABANA|PUBLICO|BUS|1998|1|NO|2020|0|0|0|0|0|0|17.0125|14.49545063|153.02534098|14.90053419
COPACABANA|PUBLICO|CAMION|1998|7|SI|2020|11|0|0|0|0|0|15.22916667|23.81817436|95.40153039|14.70164607
COPACABANA|PUBLICO|CAMIONETA|1998|1|SI|2020|7|0|0|0|0|1|18.67916667|32.87726296|213.89893359|11.98835865
COPACABANA|PUBLICO|CAMPERO|1998|3|SI|2020|3|0|0|0|0|0|16.72916667|33.15616869|258.85220297|11.7995357
COPACABANA|PUBLICO|TRACTOCAMION|1998|3|NO|2020|0|0|0|0|0|0|12.60833333|29.76115336|225.63034769|18.12751663
COPACABANA|PARTICULAR|AUTOMOVIL|1999|6|SI|2020|0|0|0|0|0|5|12.63333333|29.59166468|175.1366422|17.51324333
COPACABANA|PARTICULAR|CAMION|1999|1|SI|2020|9|0|0|0|0|0|14.92857143|24.14876818|228.89241264|24.81807596
COPACABANA|PARTICULAR|CAMIONETA|1999|8|SI|2020|0|0|1|0|0|3|17.73333333|14.44696709|174.08026994|23.14667367
COPACABANA|PARTICULAR|CAMPERO|1999|9|SI|2020|2|0|0|0|0|1|21.46190476|29.20663265|176.99247534|20.31913925
COPACABANA|PARTICULAR|MICROBUS|1999|1|NO|2020|0|0|0|0|0|0|19.99166667|35.17713189|244.43500423|19.32341108
COPACABANA|PARTICULAR|MOTOCICLETA|1999|11|NO|2020|0|0|0|0|0|0|21.67272727|27.80280377|218.6869294|16.41119271
COPACABANA|PUBLICO|CAMION|1999|7|SI|2020|9|0|0|0|0|0|22.525|22.75369894|344.65499649|18.10229258
COPACABANA|PUBLICO|CAMPERO|1999|3|SI|2020|2|0|0|0|0|1|22.60952381|20.53745734|316.56324229|18.83304304
COPACABANA|PUBLICO|MICROBUS|1999|1|NO|2020|0|0|0|0|0|0|19.65833333|19.83220515|325.8894547|24.92638017
COPACABANA|PARTICULAR|AUTOMOVIL|2000|17|NO|2020|0|0|0|0|0|0|14.79166667|7.84426562|317.96545133|21.8721355
COPACABANA|PARTICULAR|CAMION|2000|2|SI|2020|2|0|0|0|0|0|18.17083333|16.78324671|278.50438259|19.64576025
COPACABANA|PARTICULAR|CAMIONETA|2000|7|SI|2020|0|0|0|0|0|1|15.70952381|12.23675851|391.00960303|18.78917442
COPACABANA|PARTICULAR|CAMPERO|2000|9|NO|2020|0|0|0|0|0|0|17.38333333|14.93248416|418.4953438|21.10579571
COPACABANA|PARTICULAR|MICROBUS|2000|1|NO|2020|0|0|0|0|0|0|18.825|22.78018938|449.06456813|17.78627575
COPACABANA|PARTICULAR|MOTOCICLETA|2000|12|NO|2020|0|0|0|0|0|0|17.70416667|25.8537466|530.99619723|20.36893788
COPACABANA|PUBLICO|BUS|2000|1|NO|2020|0|0|0|0|0|0|19.225|20.24163565|497.79454167|15.20702175
COPACABANA|PUBLICO|CAMION|2000|1|SI|2020|2|0|0|0|0|0|19.46666667|11.83785837|359.58543341|16.94562808
COPACABANA|PUBLICO|CAMIONETA|2000|1|SI|2020|0|0|0|0|0|1|16.75416667|19.11266959|293.69989698|15.60006517
COPACABANA|PUBLICO|MICROBUS|2000|1|NO|2020|0|0|0|0|0|0|20.12272727|26.62519747|296.87558458|11.88292392
COPACABANA|NO REGISTRA|SEMIREMOLQUE|2001|1|NO|2020|0|0|0|0|0|0|22.96315789|24.72564241|186.64601798|20.32099808
COPACABANA|PARTICULAR|AUTOMOVIL|2001|12|SI|2020|0|0|0|0|0|4|20.175|29.48198124|300.56579078|21.69811817
COPACABANA|PARTICULAR|CAMION|2001|1|SI|2020|3|0|0|0|0|0|23.7125|25.86407325|218.07454245|15.1944485
COPACABANA|PARTICULAR|CAMIONETA|2001|2|SI|2020|1|0|0|0|0|1|20.63333333|25.79598219|234.15540513|16.05446813
COPACABANA|PARTICULAR|CAMPERO|2001|7|NO|2020|0|0|0|0|0|0|25.7|10.36203285|229.92610243|17.97140533
COPACABANA|PARTICULAR|MICROBUS|2001|1|NO|2020|0|0|0|0|0|0|28.10416667|15.47592249|230.52166997|17.4949015
COPACABANA|PARTICULAR|MOTOCICLETA|2001|14|NO|2020|0|0|0|0|0|0|30.60833333|13.19785514|304.92570143|27.57353929
COPACABANA|PUBLICO|BUS|2001|1|NO|2020|0|0|0|0|0|0|34.1125|16.67600861|391.41501904|13.7247295
COPACABANA|PUBLICO|BUSETA|2001|2|NO|2020|0|0|0|0|0|0|35.51666667|15.97683769|432.82865985|15.01435692
COPACABANA|PUBLICO|CAMION|2001|4|SI|2020|3|0|0|0|0|0|30.60833333|27.46207203|524.20932778|23.40830992
COPACABANA|PUBLICO|CAMIONETA|2001|3|SI|2020|1|0|0|0|0|1|26.67916667|14.04211501|514.62968397|20.38489163
COPACABANA|PUBLICO|MICROBUS|2001|2|NO|2020|0|0|0|0|0|0|29.84166667|10.61815413|385.77213168|20.16566054
COPACABANA|PUBLICO|TRACTOCAMION|2001|2|NO|2020|0|0|0|0|0|0|36.97272727|15.01851345|359.7254907|20.85984346
COPACABANA|PUBLICO|VOLQUETA|2001|1|SI|2020|1|0|0|0|0|0|36.84166667|34.91606326|394.58804138|22.41973317
COPACABANA|NO REGISTRA|SEMIREMOLQUE|2002|2|NO|2020|0|0|0|0|0|0|23.98333333|40.99879677|555.99531618|18.957951
COPACABANA|OFICIAL|CAMPERO|2002|1|NO|2020|0|0|0|0|0|0|31.23181818|41.971014|454.56249861|23.18312758
COPACABANA|OFICIAL|MOTOCICLETA|2002|1|NO|2020|0|0|0|0|0|0|35.36666667|34.26926085|536.33370205|24.29809533
COPACABANA|PARTICULAR|AUTOMOVIL|2002|27|SI|2020|0|0|0|0|0|6|33.15416667|33.36718335|692.66446203|22.58356038
COPACABANA|PARTICULAR|CAMIONETA|2002|6|SI|2020|1|0|0|0|0|1|29.28333333|27.10069346|506.03943451|20.56658833
COPACABANA|PARTICULAR|CAMPERO|2002|7|NO|2020|0|0|0|0|0|0|31.68888889|33.58448176|400.4330854|25.176574
COPACABANA|PARTICULAR|MOTOCICLETA|2002|42|NO|2020|0|0|0|0|0|0|17.44285714|22.15356233|462.46016757|18.44296933
COPACABANA|PUBLICO|AUTOMOVIL|2002|1|SI|2020|0|0|0|0|0|6|18.51666667|29.38398776|581.34137062|26.64351838
COPACABANA|PUBLICO|CAMION|2002|2|SI|2020|5|0|0|0|0|0|17.15|27.47306398|783.83879479|26.01370363
COPACABANA|PUBLICO|CAMIONETA|2002|3|SI|2020|1|0|0|0|0|1|16.87083333|27.38552251|998.0096935|25.84821658
COPACABANA|PUBLICO|VOLQUETA|2002|1|NO|2020|0|0|0|0|0|0|26.075|36.79765134|580.3331742|17.70470221
COPACABANA|OFICIAL|MOTOCICLETA|2003|1|NO|2020|0|0|0|0|0|0|31.21666667|29.87389248|576.79273809|19.98101292
COPACABANA|PARTICULAR|AUTOMOVIL|2003|24|SI|2020|0|0|0|0|0|5|41.89166667|46.77525658|726.31524266|20.37788467
COPACABANA|PARTICULAR|CAMIONETA|2003|16|SI|2020|2|0|0|0|0|0|36.43333333|44.6886779|711.09302621|21.40732957
COPACABANA|PARTICULAR|CAMPERO|2003|10|NO|2020|0|0|0|0|0|0|21.67916667|48.36113379|713.9434019|16.77352046
COPACABANA|PARTICULAR|CUATRIMOTO|2003|1|NO|2020|0|0|0|0|0|0|30.525|52.96686651|673.54039551|18.52067917
COPACABANA|PARTICULAR|MOTOCICLETA|2003|94|NO|2020|0|0|0|0|0|0|28.3|46.7736974|379.00813487|22.59866413
COPACABANA|PUBLICO|AUTOMOVIL|2003|1|SI|2020|0|0|0|0|0|5|22.04166667|46.29083643|341.69247055|20.04439663
COPACABANA|PUBLICO|BUS|2003|2|NO|2020|0|0|0|0|0|0|26.975|31.68419019|373.81080678|23.63629875
COPACABANA|PUBLICO|BUSETA|2003|1|NO|2020|0|0|0|0|0|0|42.05416667|38.76395467|515.06177284|21.13488583
COPACABANA|PUBLICO|CAMION|2003|5|SI|2020|9|0|0|0|0|0|38.21666667|40.11793669|510.3200803|20.51209675
COPACABANA|PUBLICO|CAMIONETA|2003|6|SI|2020|2|0|0|0|0|0|36.04166667|35.68058791|457.02567329|17.87027638
COPACABANA|PUBLICO|MICROBUS|2003|3|NO|2020|0|0|0|0|0|0|32.15833333|39.3527539|576.72581471|15.15950883
COPACABANA|PARTICULAR|AUTOMOVIL|2004|30|SI|2020|0|0|0|0|0|3|27.45833333|41.12766051|472.42064771|21.27710263
COPACABANA|PARTICULAR|CAMIONETA|2004|12|SI|2020|2|0|0|0|0|0|22.16956522|37.94861162|450.3902385|20.03215417
COPACABANA|PARTICULAR|CAMPERO|2004|12|NO|2020|0|0|0|0|0|0|21.06666667|28.51091577|480.26442802|15.58931075
COPACABANA|PARTICULAR|MICROBUS|2004|1|SI|2020|5|0|0|0|0|0|20.80833333|51.43126708|512.55163546|21.70041713
COPACABANA|PARTICULAR|MOTOCICLETA|2004|47|SI|2020|0|0|0|0|0|1|26.60416667|49.08497865|501.02477135|15.92215458
COPACABANA|PUBLICO|BUS|2004|4|NO|2020|0|0|0|0|0|0|43.325|44.56080922|389.89664096|17.03267863
COPACABANA|PUBLICO|BUSETA|2004|2|NO|2020|0|0|0|0|0|0|48.175|47.80331451|368.00719455|12.49678629
COPACABANA|PUBLICO|CAMION|2004|11|SI|2020|9|0|0|0|0|0|54.05|47.63762584|398.25204786|17.303352
COPACABANA|PUBLICO|CAMIONETA|2004|7|SI|2020|2|0|0|0|0|0|58.04583333|37.72021873|304.48983364|18.50616017
COPACABANA|PUBLICO|CAMPERO|2004|1|NO|2020|0|0|0|0|0|0|32.27916667|24.70824067|307.671399|22.21931667
COPACABANA|PUBLICO|MICROBUS|2004|2|SI|2020|5|0|0|0|0|0|17.16666667|42.25712801|361.8741444|16.6008185
COPACABANA|PUBLICO|VOLQUETA|2004|1|NO|2020|0|0|0|0|0|0|24.90416667|45.15243692|352.52480516|17.44697465
COPACABANA|OFICIAL|MOTOCICLETA|2005|1|SI|2020|0|0|0|0|0|1|22.48571429|45.47025171|371.17026768|16.10975263
COPACABANA|PARTICULAR|AUTOMOVIL|2005|40|SI|2020|0|0|0|0|0|7|21.12083333|48.95586419|360.72793325|17.43328179
COPACABANA|PARTICULAR|CAMION|2005|2|SI|2020|12|0|0|0|0|0|24.94583333|47.26219964|424.21259676|20.18031425
COPACABANA|PARTICULAR|CAMIONETA|2005|19|SI|2020|3|0|1|0|0|1|26.44583333|50.0700376|369.97223018|18.57644179
COPACABANA|PARTICULAR|CAMPERO|2005|14|NO|2020|0|0|0|0|0|0|18.4125|28.01485267|235.59585965|20.84406846
COPACABANA|PARTICULAR|MICROBUS|2005|1|SI|2020|3|0|0|0|0|0|32.31666667|41.77969676|207.42631425|25.12161092
COPACABANA|PARTICULAR|MOTOCICLETA|2005|99|SI|2020|0|0|0|0|0|1|40.12083333|49.96618347|349.43440467|18.54177306
COPACABANA|PUBLICO|AUTOMOVIL|2005|1|SI|2020|0|0|0|0|0|7|37.57916667|46.38156678|420.05147674|24.96794117
COPACABANA|PUBLICO|BUS|2005|4|NO|2020|0|0|0|0|0|0|14.82916667|45.99248401|388.70892808|19.81712
COPACABANA|PUBLICO|BUSETA|2005|1|NO|2020|0|0|0|0|0|0|23.37916667|26.26207497|413.02771103|15.84914838
COPACABANA|PUBLICO|CAMION|2005|9|SI|2020|12|0|0|0|0|0|20.56666667|36.31729088|431.70491688|18.26753683
COPACABANA|PUBLICO|CAMIONETA|2005|2|SI|2020|3|0|1|0|0|1|11.62916667|20.46577409|439.3272115|14.23726442
COPACABANA|PUBLICO|CAMPERO|2005|1|NO|2020|0|0|0|0|0|0|10.5952381|30.05184306|451.4974285|19.37027983
COPACABANA|PUBLICO|TRACTOCAMION|2005|6|NO|2020|0|0|0|0|0|0|15.05|35.48507105|388.28169871|16.59898688
COPACABANA|OFICIAL|CAMIONETA|2006|2|SI|2020|7|0|0|0|0|0|23.52083333|30.39109465|490.2676256|17.30452729
COPACABANA|OFICIAL|MOTOCICLETA|2006|2|SI|2020|0|0|0|0|0|1|18.25833333|21.22187602|381.48270853|19.96127838
COPACABANA|PARTICULAR|AUTOMOVIL|2006|63|SI|2020|0|0|0|0|0|7|17.52916667|41.71980532|447.70118842|17.94828975
COPACABANA|PARTICULAR|CAMION|2006|1|SI|2020|16|0|0|0|0|0|28.46666667|43.02492773|483.9668803|16.44812042
COPACABANA|PARTICULAR|CAMIONETA|2006|26|SI|2020|7|0|0|0|0|0|29.12272727|28.04348209|432.7728281|20.63133696
