date, pm25
2022/5/3, 49
2022/5/4, 58
2022/5/5, 57
2022/5/6, 62
2022/5/7, 56
2022/5/8, 49
2022/5/9, 53
2022/5/10, 56
2022/5/11, 53
2022/5/12, 58
2022/5/13, 69
2022/5/14, 71
2022/5/15, 60
2022/5/16, 57
2022/5/17, 52
2022/5/18, 57
2022/5/19, 57
2022/5/20, 61
2022/5/21, 52
2022/5/22, 54
2022/5/23, 60
2022/5/24, 52
2022/5/25, 50
2022/5/26, 65
2022/5/27, 62
2022/5/28, 58
2022/5/29, 61
2022/5/30, 54
2022/5/31, 39
2022/6/1, 40
2022/6/2, 64
2022/6/3, 59
2022/6/4, 61
2022/6/5, 69
2022/6/7, 63
2022/6/8, 62
2022/6/9, 54
2022/6/10, 64
2022/6/11, 68
2022/6/12, 56
2022/6/13, 46
2022/6/14, 49
2022/6/15, 40
2022/6/16, 52
2022/6/18, 57
2022/6/19, 56
2022/6/20, 36
2022/6/21, 42
2022/6/22, 57
2022/6/23, 64
2022/6/24, 59
2022/6/25, 60
2022/6/26, 53
2022/6/27, 43
2022/6/28, 38
2022/6/29, 38
2022/6/30, 44
2022/7/1, 53
2022/1/4, 58
2022/1/5, 59
2022/1/6, 61
2022/1/7, 59
2022/1/8, 48
2022/1/9, 55
2022/1/10, 65
2022/1/11, 58
2022/1/12, 51
2022/1/13, 54
2022/1/14, 51
2022/1/15, 49
2022/1/16, 54
2022/1/17, 59
2022/1/18, 67
2022/1/19, 67
2022/1/20, 66
2022/1/21, 66
2022/1/22, 70
2022/1/23, 73
2022/1/24, 70
2022/1/25, 67
2022/1/26, 64
2022/1/27, 70
2022/1/28, 70
2022/1/29, 69
2022/2/2, 70
2022/2/3, 71
2022/2/4, 80
2022/2/5, 86
2022/2/6, 80
2022/2/7, 64
2022/2/8, 68
2022/2/9, 63
2022/2/10, 72
2022/2/11, 70
2022/2/12, 68
2022/2/13, 65
2022/2/14, 66
2022/2/15, 67
2022/2/16, 76
2022/2/17, 71
2022/2/18, 78
2022/2/19, 79
2022/2/20, 58
2022/2/21, 58
2022/2/22, 61
2022/2/23, 74
2022/2/24, 86
2022/2/25, 108
2022/2/26, 118
2022/2/27, 106
2022/2/28, 93
2022/3/1, 71
2022/3/2, 63
2022/3/3, 60
2022/3/4, 65
2022/3/5, 65
2022/3/6, 59
2022/3/7, 49
2022/3/8, 51
2022/3/9, 59
2022/3/10, 69
2022/3/11, 72
2022/3/12, 65
2022/3/13, 60
2022/3/14, 60
2022/3/15, 58
2022/3/16, 69
2022/3/17, 79
2022/3/18, 79
2022/3/19, 97
2022/3/20, 108
2022/3/21, 80
2022/3/22, 74
2022/3/23, 82
2022/3/24, 90
2022/3/25, 100
2022/3/26, 88
2022/3/27, 106
2022/3/28, 71
2022/3/29, 68
2022/3/30, 61
2022/3/31, 56
2022/4/1, 68
2021/10/2, 58
2021/10/3, 62
