date, pm25
2021/3/29, 52
2021/3/30, 53
2021/3/31, 51
2021/4/1, 53
2020/10/2, 58
2020/10/3, 50
2020/10/4, 71
2020/10/5, 59
2020/10/6, 43
2020/10/7, 64
2020/10/8, 71
2020/10/9, 60
2020/10/10, 57
2020/10/11, 55
2020/10/12, 52
2020/10/13, 58
2020/10/14, 54
2020/10/15, 58
2020/10/16, 62
2020/10/17, 63
2020/10/18, 56
2020/10/19, 64
2020/10/20, 56
2020/10/21, 51
2020/10/22, 62
2020/10/23, 62
2020/10/24, 60
2020/10/25, 66
2020/10/26, 57
2020/10/27, 64
2020/10/28, 60
2020/10/29, 56
2020/10/30, 56
2020/10/31, 55
2020/11/1, 51
2020/11/2, 37
2020/11/3, 32
