NOMBRE_MUNICIPIO,FECHA_DE_REGISTRO,PM25,PM10,NO2,CO
LA_ESTRELLA,18/06/2024,48,,,
LA_ESTRELLA,17/06/2024,25,,,
LA_ESTRELLA,16/06/2024,38,,,
LA_ESTRELLA,15/06/2024,57,,,
LA_ESTRELLA,14/06/2024,74,,,
LA_ESTRELLA,13/06/2024,68,,,
LA_ESTRELLA,12/06/2024,60,,,
LA_ESTRELLA,10/06/2024,47,,,
LA_ESTRELLA,29/06/2024,58,,,
LA_ESTRELLA,11/02/2024,62,,,
LA_ESTRELLA,23/03/2024,88,,,
LA_ESTRELLA,13/02/2024,62,,,
LA_ESTRELLA,11/10/2023,75,,,
LA_ESTRELLA,10/10/2023,68,,,
LA_ESTRELLA,09/10/2023,62,,,
LA_ESTRELLA,08/10/2023,72,,,
LA_ESTRELLA,07/10/2023,72,,,
LA_ESTRELLA,06/10/2023,68,,,
LA_ESTRELLA,05/10/2023,59,,,
LA_ESTRELLA,12/10/2023,69,,,
LA_ESTRELLA,04/10/2023,67,,,
LA_ESTRELLA,02/10/2023,64,,,
LA_ESTRELLA,01/04/2024,98,,,
LA_ESTRELLA,31/03/2024,88,,,
LA_ESTRELLA,30/03/2024,88,,,
LA_ESTRELLA,29/03/2024,96,,,
LA_ESTRELLA,28/03/2024,93,,,
LA_ESTRELLA,27/03/2024,77,,,
LA_ESTRELLA,03/10/2023,56,,,
LA_ESTRELLA,13/10/2023,70,,,
LA_ESTRELLA,14/10/2023,73,,,
LA_ESTRELLA,15/10/2023,82,,,
LA_ESTRELLA,21/05/2024,56,,,
LA_ESTRELLA,31/10/2023,57,,,
LA_ESTRELLA,30/10/2023,43,,,
LA_ESTRELLA,29/10/2023,42,,,
LA_ESTRELLA,28/10/2023,63,,,
LA_ESTRELLA,27/10/2023,79,,,
LA_ESTRELLA,26/10/2023,79,,,
LA_ESTRELLA,25/10/2023,68,,,
LA_ESTRELLA,24/10/2023,75,,,
LA_ESTRELLA,23/10/2023,80,,,
LA_ESTRELLA,22/10/2023,68,,,
LA_ESTRELLA,21/10/2023,89,,,
LA_ESTRELLA,20/10/2023,77,,,
LA_ESTRELLA,19/10/2023,75,,,
LA_ESTRELLA,18/10/2023,60,,,
LA_ESTRELLA,17/10/2023,64,,,
LA_ESTRELLA,16/10/2023,77,,,
LA_ESTRELLA,26/03/2024,90,,,
LA_ESTRELLA,12/02/2024,56,,,
LA_ESTRELLA,25/03/2024,103,,,
LA_ESTRELLA,22/03/2024,92,,,
LA_ESTRELLA,29/02/2024,99,,,
LA_ESTRELLA,28/02/2024,86,,,
LA_ESTRELLA,27/02/2024,74,,,
LA_ESTRELLA,26/02/2024,73,,,
LA_ESTRELLA,25/02/2024,72,,,
LA_ESTRELLA,24/02/2024,66,,,
LA_ESTRELLA,23/02/2024,64,,,
LA_ESTRELLA,01/03/2024,113,,,
LA_ESTRELLA,22/02/2024,79,,,
LA_ESTRELLA,20/02/2024,64,,,
LA_ESTRELLA,19/02/2024,59,,,
LA_ESTRELLA,18/02/2024,64,,,
LA_ESTRELLA,17/02/2024,70,,,
LA_ESTRELLA,16/02/2024,74,,,
LA_ESTRELLA,15/02/2024,79,,,
LA_ESTRELLA,14/02/2024,76,,,
LA_ESTRELLA,21/02/2024,74,,,
LA_ESTRELLA,02/03/2024,117,,,
LA_ESTRELLA,03/03/2024,107,,,
LA_ESTRELLA,04/03/2024,98,,,
LA_ESTRELLA,21/03/2024,90,,,
LA_ESTRELLA,20/03/2024,78,,,
LA_ESTRELLA,19/03/2024,89,,,
LA_ESTRELLA,18/03/2024,91,,,
LA_ESTRELLA,17/03/2024,89,,,
LA_ESTRELLA,16/03/2024,80,,,
LA_ESTRELLA,15/03/2024,89,,,
LA_ESTRELLA,14/03/2024,83,,,
LA_ESTRELLA,13/03/2024,94,,,
LA_ESTRELLA,12/03/2024,84,,,
LA_ESTRELLA,11/03/2024,86,,,
LA_ESTRELLA,10/03/2024,96,,,
LA_ESTRELLA,09/03/2024,114,,,
LA_ESTRELLA,08/03/2024,121,,,
LA_ESTRELLA,07/03/2024,126,,,
LA_ESTRELLA,06/03/2024,128,,,
LA_ESTRELLA,05/03/2024,100,,,
LA_ESTRELLA,24/03/2024,99,,,
LA_ESTRELLA,20/05/2024,54,,,
LA_ESTRELLA,01/11/2023,60,,,
LA_ESTRELLA,18/05/2024,71,,,
LA_ESTRELLA,02/08/2024,70,,,
LA_ESTRELLA,01/08/2024,73,,,
LA_ESTRELLA,31/07/2024,69,,,
LA_ESTRELLA,30/07/2024,60,,,
LA_ESTRELLA,29/07/2024,56,,,
LA_ESTRELLA,28/07/2024,71,,,
LA_ESTRELLA,27/07/2024,78,,,
LA_ESTRELLA,03/08/2024,77,,,
LA_ESTRELLA,26/07/2024,73,,,
LA_ESTRELLA,24/07/2024,61,,,
LA_ESTRELLA,23/07/2024,59,,,
LA_ESTRELLA,22/07/2024,58,,,
LA_ESTRELLA,21/07/2024,60,,,
LA_ESTRELLA,20/07/2024,67,,,
LA_ESTRELLA,19/07/2024,68,,,
LA_ESTRELLA,18/07/2024,69,,,
LA_ESTRELLA,25/07/2024,69,,,
LA_ESTRELLA,04/08/2024,60,,,
LA_ESTRELLA,05/08/2024,61,,,
LA_ESTRELLA,06/08/2024,63,,,
LA_ESTRELLA,23/08/2024,66,,,
LA_ESTRELLA,22/08/2024,77,,,
LA_ESTRELLA,21/08/2024,70,,,
LA_ESTRELLA,20/08/2024,61,,,
LA_ESTRELLA,19/08/2024,64,,,
LA_ESTRELLA,18/08/2024,68,,,
LA_ESTRELLA,17/08/2024,86,,,
LA_ESTRELLA,16/08/2024,79,,,
LA_ESTRELLA,15/08/2024,65,,,
LA_ESTRELLA,14/08/2024,61,,,
LA_ESTRELLA,13/08/2024,58,,,
LA_ESTRELLA,12/08/2024,47,,,
LA_ESTRELLA,11/08/2024,63,,,
LA_ESTRELLA,10/08/2024,74,,,
LA_ESTRELLA,09/08/2024,63,,,
LA_ESTRELLA,08/08/2024,52,,,
LA_ESTRELLA,07/08/2024,58,,,
LA_ESTRELLA,17/07/2024,65,,,
LA_ESTRELLA,24/08/2024,56,,,
LA_ESTRELLA,16/07/2024,54,,,
LA_ESTRELLA,14/07/2024,72,,,
LA_ESTRELLA,17/10/2024,63,,,
LA_ESTRELLA,16/10/2024,59,,,
LA_ESTRELLA,15/10/2024,49,,,
LA_ESTRELLA,14/10/2024,52,,,
LA_ESTRELLA,13/10/2024,70,,,
LA_ESTRELLA,12/10/2024,63,,,
LA_ESTRELLA,11/10/2024,60,,,
LA_ESTRELLA,18/10/2024,84,,,
LA_ESTRELLA,10/10/2024,62,,,
LA_ESTRELLA,08/10/2024,58,,,
LA_ESTRELLA,07/10/2024,71,,,
LA_ESTRELLA,06/10/2024,60,,,
LA_ESTRELLA,05/10/2024,66,,,
LA_ESTRELLA,04/10/2024,61,,,
LA_ESTRELLA,03/10/2024,72,,,
LA_ESTRELLA,02/10/2024,85,,,
LA_ESTRELLA,09/10/2024,67,,,
LA_ESTRELLA,19/10/2024,77,,,
LA_ESTRELLA,20/10/2024,65,,,
LA_ESTRELLA,21/10/2024,51,,,
LA_ESTRELLA,13/07/2024,78,,,
LA_ESTRELLA,12/07/2024,69,,,
LA_ESTRELLA,11/07/2024,61,,,
LA_ESTRELLA,10/07/2024,61,,,
LA_ESTRELLA,09/07/2024,61,,,
LA_ESTRELLA,08/07/2024,52,,,
LA_ESTRELLA,07/07/2024,54,,,
LA_ESTRELLA,06/07/2024,56,,,
LA_ESTRELLA,05/07/2024,62,,,
LA_ESTRELLA,04/07/2024,68,,,
LA_ESTRELLA,03/07/2024,56,,,
LA_ESTRELLA,02/07/2024,54,,,
LA_ESTRELLA,26/10/2024,75,,,
LA_ESTRELLA,25/10/2024,63,,,
LA_ESTRELLA,24/10/2024,64,,,
LA_ESTRELLA,23/10/2024,61,,,
LA_ESTRELLA,22/10/2024,50,,,
LA_ESTRELLA,15/07/2024,63,,,
LA_ESTRELLA,25/08/2024,59,,,
LA_ESTRELLA,26/08/2024,53,,,
LA_ESTRELLA,27/08/2024,46,,,
LA_ESTRELLA,26/04/2024,54,,,
LA_ESTRELLA,25/04/2024,65,,,
LA_ESTRELLA,24/04/2024,74,,,
LA_ESTRELLA,23/04/2024,59,,,
LA_ESTRELLA,22/04/2024,57,,,
LA_ESTRELLA,21/04/2024,60,,,
LA_ESTRELLA,20/04/2024,85,,,
LA_ESTRELLA,27/04/2024,57,,,
LA_ESTRELLA,19/04/2024,96,,,
LA_ESTRELLA,17/04/2024,106,,,
LA_ESTRELLA,16/04/2024,112,,,
LA_ESTRELLA,15/04/2024,115,,,
LA_ESTRELLA,14/04/2024,103,,,
LA_ESTRELLA,13/04/2024,94,,,
LA_ESTRELLA,12/04/2024,83,,,
LA_ESTRELLA,11/04/2024,84,,,
LA_ESTRELLA,18/04/2024,108,,,
LA_ESTRELLA,28/04/2024,66,,,
LA_ESTRELLA,29/04/2024,63,,,
LA_ESTRELLA,30/04/2024,51,,,
LA_ESTRELLA,17/05/2024,60,,,
LA_ESTRELLA,16/05/2024,55,,,
LA_ESTRELLA,15/05/2024,58,,,
LA_ESTRELLA,14/05/2024,54,,,
LA_ESTRELLA,13/05/2024,64,,,
LA_ESTRELLA,12/05/2024,70,,,
LA_ESTRELLA,11/05/2024,55,,,
LA_ESTRELLA,10/05/2024,50,,,
LA_ESTRELLA,09/05/2024,52,,,
LA_ESTRELLA,08/05/2024,52,,,
LA_ESTRELLA,07/05/2024,53,,,
LA_ESTRELLA,06/05/2024,55,,,
LA_ESTRELLA,05/05/2024,61,,,
LA_ESTRELLA,04/05/2024,75,,,
LA_ESTRELLA,03/05/2024,62,,,
LA_ESTRELLA,02/05/2024,63,,,
LA_ESTRELLA,01/05/2024,63,,,
LA_ESTRELLA,10/04/2024,79,,,
LA_ESTRELLA,09/04/2024,65,,,
LA_ESTRELLA,08/04/2024,66,,,
LA_ESTRELLA,07/04/2024,69,,,
LA_ESTRELLA,13/09/2024,83,,,
LA_ESTRELLA,12/09/2024,89,,,
LA_ESTRELLA,11/09/2024,88,,,
LA_ESTRELLA,10/09/2024,78,,,
LA_ESTRELLA,09/09/2024,71,,,
LA_ESTRELLA,08/09/2024,78,,,
LA_ESTRELLA,07/09/2024,78,,,
LA_ESTRELLA,06/09/2024,70,,,
LA_ESTRELLA,05/09/2024,77,,,
LA_ESTRELLA,04/09/2024,79,,,
LA_ESTRELLA,03/09/2024,66,,,
LA_ESTRELLA,02/09/2024,73,,,
LA_ESTRELLA,01/09/2024,89,,,
LA_ESTRELLA,31/08/2024,76,,,
LA_ESTRELLA,30/08/2024,66,,,
LA_ESTRELLA,29/08/2024,71,,,
LA_ESTRELLA,28/08/2024,64,,,
LA_ESTRELLA,14/09/2024,76,,,
LA_ESTRELLA,19/05/2024,66,,,
LA_ESTRELLA,15/09/2024,78,,,
LA_ESTRELLA,17/09/2024,62,,,
LA_ESTRELLA,06/04/2024,74,,,
LA_ESTRELLA,05/04/2024,75,,,
LA_ESTRELLA,04/04/2024,69,,,
LA_ESTRELLA,03/04/2024,86,,,
LA_ESTRELLA,02/04/2024,96,,,
LA_ESTRELLA,01/10/2024,62,,,
LA_ESTRELLA,30/09/2024,38,,,
LA_ESTRELLA,29/09/2024,78,,,
LA_ESTRELLA,28/09/2024,65,,,
LA_ESTRELLA,27/09/2024,62,,,
LA_ESTRELLA,26/09/2024,69,,,
LA_ESTRELLA,25/09/2024,65,,,
LA_ESTRELLA,24/09/2024,58,,,
LA_ESTRELLA,21/09/2024,94,,,
LA_ESTRELLA,20/09/2024,83,,,
LA_ESTRELLA,19/09/2024,72,,,
LA_ESTRELLA,18/09/2024,69,,,
LA_ESTRELLA,16/09/2024,71,,,
LA_ESTRELLA,02/11/2023,52,,,
LA_ESTRELLA,11/11/2023,96,,,
LA_ESTRELLA,04/11/2023,59,,,
LA_ESTRELLA,20/06/2023,39,,,
LA_ESTRELLA,19/06/2023,52,,,
LA_ESTRELLA,18/06/2023,64,,,
LA_ESTRELLA,17/06/2023,61,,,
LA_ESTRELLA,16/06/2023,55,,,
LA_ESTRELLA,15/06/2023,55,,,
LA_ESTRELLA,14/06/2023,56,,,
LA_ESTRELLA,21/06/2023,52,,,
LA_ESTRELLA,13/06/2023,50,,,
LA_ESTRELLA,11/06/2023,60,,,
LA_ESTRELLA,10/06/2023,68,,,
LA_ESTRELLA,09/06/2023,65,,,
LA_ESTRELLA,08/06/2023,63,,,
LA_ESTRELLA,07/06/2023,60,,,
LA_ESTRELLA,06/06/2023,64,,,
LA_ESTRELLA,05/06/2023,65,,,
LA_ESTRELLA,12/06/2023,48,,,
LA_ESTRELLA,22/06/2023,57,,,
LA_ESTRELLA,23/06/2023,60,,,
LA_ESTRELLA,24/06/2023,64,,,
LA_ESTRELLA,12/01/2023,58,,,
LA_ESTRELLA,11/01/2023,49,,,
LA_ESTRELLA,10/01/2023,54,,,
LA_ESTRELLA,09/01/2023,51,,,
LA_ESTRELLA,08/01/2023,61,,,
LA_ESTRELLA,07/01/2023,65,,,
LA_ESTRELLA,06/01/2023,55,,,
LA_ESTRELLA,05/01/2023,48,,,
LA_ESTRELLA,04/01/2023,48,,,
LA_ESTRELLA,03/01/2023,65,,,
LA_ESTRELLA,01/07/2023,55,,,
LA_ESTRELLA,30/06/2023,60,,,
LA_ESTRELLA,29/06/2023,58,,,
LA_ESTRELLA,28/06/2023,65,,,
LA_ESTRELLA,27/06/2023,60,,,
LA_ESTRELLA,26/06/2023,55,,,
LA_ESTRELLA,25/06/2023,59,,,
LA_ESTRELLA,04/06/2023,54,,,
LA_ESTRELLA,13/01/2023,58,,,
LA_ESTRELLA,03/06/2023,55,,,
LA_ESTRELLA,01/06/2023,62,,,
LA_ESTRELLA,10/05/2023,66,,,
LA_ESTRELLA,09/05/2023,62,,,
LA_ESTRELLA,08/05/2023,73,,,
LA_ESTRELLA,07/05/2023,70,,,
LA_ESTRELLA,06/05/2023,65,,,
LA_ESTRELLA,05/05/2023,62,,,
LA_ESTRELLA,04/05/2023,59,,,
LA_ESTRELLA,11/05/2023,68,,,
LA_ESTRELLA,03/05/2023,52,,,
LA_ESTRELLA,01/05/2023,59,,,
LA_ESTRELLA,30/04/2023,56,,,
LA_ESTRELLA,29/04/2023,63,,,
LA_ESTRELLA,28/04/2023,72,,,
LA_ESTRELLA,26/04/2023,59,,,
LA_ESTRELLA,25/04/2023,49,,,
LA_ESTRELLA,24/04/2023,46,,,
LA_ESTRELLA,02/05/2023,55,,,
LA_ESTRELLA,12/05/2023,71,,,
LA_ESTRELLA,13/05/2023,67,,,
LA_ESTRELLA,14/05/2023,69,,,
LA_ESTRELLA,31/05/2023,52,,,
LA_ESTRELLA,30/05/2023,54,,,
LA_ESTRELLA,29/05/2023,62,,,
LA_ESTRELLA,28/05/2023,85,,,
LA_ESTRELLA,27/05/2023,59,,,
LA_ESTRELLA,26/05/2023,66,,,
LA_ESTRELLA,25/05/2023,63,,,
LA_ESTRELLA,24/05/2023,55,,,
LA_ESTRELLA,23/05/2023,55,,,
LA_ESTRELLA,22/05/2023,56,,,
LA_ESTRELLA,21/05/2023,63,,,
LA_ESTRELLA,20/05/2023,67,,,
LA_ESTRELLA,19/05/2023,66,,,
LA_ESTRELLA,18/05/2023,72,,,
LA_ESTRELLA,17/05/2023,72,,,
LA_ESTRELLA,16/05/2023,60,,,
LA_ESTRELLA,15/05/2023,61,,,
LA_ESTRELLA,02/06/2023,63,,,
LA_ESTRELLA,23/04/2023,53,,,
LA_ESTRELLA,14/01/2023,54,,,
LA_ESTRELLA,16/01/2023,60,,,
LA_ESTRELLA,14/03/2023,56,,,
LA_ESTRELLA,13/03/2023,54,,,
LA_ESTRELLA,12/03/2023,69,,,
LA_ESTRELLA,11/03/2023,87,,,
LA_ESTRELLA,10/03/2023,85,,,
LA_ESTRELLA,09/03/2023,83,,,
LA_ESTRELLA,08/03/2023,63,,,
LA_ESTRELLA,15/03/2023,58,,,
LA_ESTRELLA,07/03/2023,61,,,
LA_ESTRELLA,05/03/2023,79,,,
LA_ESTRELLA,04/03/2023,85,,,
LA_ESTRELLA,03/03/2023,76,,,
LA_ESTRELLA,02/03/2023,79,,,
LA_ESTRELLA,01/03/2023,87,,,
LA_ESTRELLA,28/02/2023,109,,,
LA_ESTRELLA,27/02/2023,100,,,
LA_ESTRELLA,06/03/2023,62,,,
LA_ESTRELLA,16/03/2023,61,,,
LA_ESTRELLA,17/03/2023,58,,,
LA_ESTRELLA,18/03/2023,65,,,
LA_ESTRELLA,03/11/2023,62,,,
LA_ESTRELLA,02/01/2023,73,,,
LA_ESTRELLA,01/01/2023,66,,,
LA_ESTRELLA,01/04/2023,83,,,
LA_ESTRELLA,31/03/2023,80,,,
LA_ESTRELLA,30/03/2023,75,,,
LA_ESTRELLA,29/03/2023,84,,,
LA_ESTRELLA,28/03/2023,93,,,
LA_ESTRELLA,27/03/2023,99,,,
LA_ESTRELLA,26/03/2023,98,,,
LA_ESTRELLA,25/03/2023,117,,,
LA_ESTRELLA,24/03/2023,112,,,
LA_ESTRELLA,23/03/2023,100,,,
LA_ESTRELLA,22/03/2023,85,,,
LA_ESTRELLA,21/03/2023,68,,,
LA_ESTRELLA,20/03/2023,56,,,
LA_ESTRELLA,19/03/2023,58,,,
LA_ESTRELLA,26/02/2023,107,,,
LA_ESTRELLA,15/01/2023,56,,,
LA_ESTRELLA,25/02/2023,101,,,
LA_ESTRELLA,23/02/2023,80,,,
LA_ESTRELLA,01/02/2023,75,,,
LA_ESTRELLA,31/01/2023,70,,,
LA_ESTRELLA,30/01/2023,66,,,
LA_ESTRELLA,29/01/2023,69,,,
LA_ESTRELLA,28/01/2023,67,,,
LA_ESTRELLA,27/01/2023,68,,,
LA_ESTRELLA,26/01/2023,62,,,
LA_ESTRELLA,02/02/2023,76,,,
LA_ESTRELLA,25/01/2023,60,,,
LA_ESTRELLA,23/01/2023,66,,,
LA_ESTRELLA,22/01/2023,63,,,
LA_ESTRELLA,21/01/2023,67,,,
LA_ESTRELLA,20/01/2023,69,,,
LA_ESTRELLA,19/01/2023,63,,,
LA_ESTRELLA,18/01/2023,62,,,
LA_ESTRELLA,17/01/2023,56,,,
LA_ESTRELLA,24/01/2023,61,,,
LA_ESTRELLA,03/02/2023,77,,,
LA_ESTRELLA,04/02/2023,84,,,
LA_ESTRELLA,05/02/2023,91,,,
LA_ESTRELLA,22/02/2023,81,,,
LA_ESTRELLA,21/02/2023,72,,,
LA_ESTRELLA,20/02/2023,66,,,
LA_ESTRELLA,19/02/2023,70,,,
LA_ESTRELLA,18/02/2023,77,,,
LA_ESTRELLA,17/02/2023,69,,,
LA_ESTRELLA,16/02/2023,70,,,
LA_ESTRELLA,15/02/2023,72,,,
LA_ESTRELLA,14/02/2023,77,,,
LA_ESTRELLA,13/02/2023,77,,,
LA_ESTRELLA,12/02/2023,80,,,
LA_ESTRELLA,11/02/2023,74,,,
LA_ESTRELLA,10/02/2023,67,,,
LA_ESTRELLA,09/02/2023,71,,,
LA_ESTRELLA,08/02/2023,75,,,
LA_ESTRELLA,07/02/2023,77,,,
LA_ESTRELLA,06/02/2023,88,,,
LA_ESTRELLA,24/02/2023,84,,,
LA_ESTRELLA,22/04/2023,57,,,
LA_ESTRELLA,27/04/2023,62,,,
LA_ESTRELLA,20/04/2023,62,,,
LA_ESTRELLA,07/07/2023,58,,,
LA_ESTRELLA,06/07/2023,61,,,
LA_ESTRELLA,05/07/2023,49,,,
LA_ESTRELLA,04/07/2023,51,,,
LA_ESTRELLA,03/07/2023,56,,,
LA_ESTRELLA,02/07/2023,57,,,
LA_ESTRELLA,01/01/2024,48,,,
LA_ESTRELLA,08/07/2023,61,,,
LA_ESTRELLA,31/12/2023,44,,,
LA_ESTRELLA,29/12/2023,66,,,
LA_ESTRELLA,28/12/2023,52,,,
LA_ESTRELLA,27/12/2023,59,,,
LA_ESTRELLA,26/12/2023,71,,,
LA_ESTRELLA,25/12/2023,67,,,
LA_ESTRELLA,24/12/2023,66,,,
LA_ESTRELLA,23/12/2023,61,,,
LA_ESTRELLA,30/12/2023,52,,,
LA_ESTRELLA,09/07/2023,61,,,
LA_ESTRELLA,10/07/2023,55,,,
LA_ESTRELLA,11/07/2023,53,,,
LA_ESTRELLA,28/07/2023,78,,,
LA_ESTRELLA,27/07/2023,74,,,
LA_ESTRELLA,26/07/2023,65,,,
LA_ESTRELLA,25/07/2023,59,,,
LA_ESTRELLA,24/07/2023,57,,,
LA_ESTRELLA,23/07/2023,52,,,
LA_ESTRELLA,22/07/2023,47,,,
LA_ESTRELLA,21/07/2023,48,,,
LA_ESTRELLA,20/07/2023,55,,,
LA_ESTRELLA,19/07/2023,56,,,
LA_ESTRELLA,18/07/2023,52,,,
LA_ESTRELLA,17/07/2023,54,,,
LA_ESTRELLA,16/07/2023,58,,,
LA_ESTRELLA,15/07/2023,61,,,
LA_ESTRELLA,14/07/2023,57,,,
LA_ESTRELLA,13/07/2023,60,,,
LA_ESTRELLA,12/07/2023,57,,,
LA_ESTRELLA,22/12/2023,58,,,
LA_ESTRELLA,21/12/2023,55,,,
LA_ESTRELLA,20/12/2023,52,,,
LA_ESTRELLA,19/12/2023,51,,,
LA_ESTRELLA,22/11/2023,68,,,
LA_ESTRELLA,21/11/2023,54,,,
LA_ESTRELLA,20/11/2023,53,,,
LA_ESTRELLA,19/11/2023,67,,,
LA_ESTRELLA,18/11/2023,70,,,
LA_ESTRELLA,17/11/2023,55,,,
LA_ESTRELLA,16/11/2023,64,,,
LA_ESTRELLA,15/11/2023,65,,,
LA_ESTRELLA,14/11/2023,65,,,
LA_ESTRELLA,13/11/2023,70,,,
LA_ESTRELLA,12/11/2023,68,,,
LA_ESTRELLA,10/11/2023,80,,,
LA_ESTRELLA,09/11/2023,68,,,
LA_ESTRELLA,08/11/2023,72,,,
LA_ESTRELLA,07/11/2023,67,,,
LA_ESTRELLA,05/11/2023,64,,,
LA_ESTRELLA,21/04/2023,64,,,
LA_ESTRELLA,23/11/2023,71,,,
LA_ESTRELLA,29/07/2023,77,,,
LA_ESTRELLA,24/11/2023,65,,,
LA_ESTRELLA,26/11/2023,50,,,
LA_ESTRELLA,18/12/2023,39,,,
LA_ESTRELLA,17/12/2023,60,,,
LA_ESTRELLA,16/12/2023,73,,,
LA_ESTRELLA,12/12/2023,48,,,
LA_ESTRELLA,11/12/2023,51,,,
LA_ESTRELLA,10/12/2023,56,,,
LA_ESTRELLA,09/12/2023,70,,,
LA_ESTRELLA,08/12/2023,74,,,
LA_ESTRELLA,07/12/2023,64,,,
LA_ESTRELLA,06/12/2023,61,,,
LA_ESTRELLA,05/12/2023,58,,,
LA_ESTRELLA,04/12/2023,58,,,
LA_ESTRELLA,03/12/2023,55,,,
LA_ESTRELLA,02/12/2023,57,,,
LA_ESTRELLA,01/12/2023,52,,,
LA_ESTRELLA,30/11/2023,47,,,
LA_ESTRELLA,27/11/2023,48,,,
LA_ESTRELLA,25/11/2023,61,,,
LA_ESTRELLA,30/07/2023,61,,,
LA_ESTRELLA,06/11/2023,71,,,
LA_ESTRELLA,01/08/2023,50,,,
LA_ESTRELLA,27/09/2023,71,,,
LA_ESTRELLA,26/09/2023,72,,,
LA_ESTRELLA,25/09/2023,67,,,
LA_ESTRELLA,24/09/2023,66,,,
LA_ESTRELLA,23/09/2023,72,,,
LA_ESTRELLA,22/09/2023,64,,,
LA_ESTRELLA,21/09/2023,68,,,
LA_ESTRELLA,29/09/2023,69,,,
LA_ESTRELLA,20/09/2023,74,,,
LA_ESTRELLA,18/09/2023,70,,,
LA_ESTRELLA,17/09/2023,67,,,
LA_ESTRELLA,16/09/2023,62,,,
LA_ESTRELLA,15/09/2023,61,,,
LA_ESTRELLA,14/09/2023,58,,,
LA_ESTRELLA,13/09/2023,58,,,
LA_ESTRELLA,12/09/2023,62,,,
LA_ESTRELLA,19/09/2023,71,,,
LA_ESTRELLA,30/09/2023,68,,,
LA_ESTRELLA,01/10/2023,70,,,
LA_ESTRELLA,02/04/2023,90,,,
LA_ESTRELLA,31/07/2023,52,,,
LA_ESTRELLA,18/04/2023,60,,,
LA_ESTRELLA,17/04/2023,75,,,
LA_ESTRELLA,16/04/2023,87,,,
LA_ESTRELLA,15/04/2023,78,,,
LA_ESTRELLA,14/04/2023,74,,,
LA_ESTRELLA,13/04/2023,75,,,
LA_ESTRELLA,12/04/2023,65,,,
LA_ESTRELLA,11/04/2023,60,,,
LA_ESTRELLA,10/04/2023,60,,,
LA_ESTRELLA,09/04/2023,57,,,
LA_ESTRELLA,08/04/2023,51,,,
LA_ESTRELLA,07/04/2023,77,,,
LA_ESTRELLA,06/04/2023,78,,,
LA_ESTRELLA,05/04/2023,68,,,
LA_ESTRELLA,04/04/2023,71,,,
LA_ESTRELLA,03/04/2023,80,,,
LA_ESTRELLA,11/09/2023,70,,,
LA_ESTRELLA,10/09/2023,75,,,
LA_ESTRELLA,28/09/2023,72,,,
LA_ESTRELLA,08/09/2023,63,,,
LA_ESTRELLA,18/08/2023,64,,,
LA_ESTRELLA,17/08/2023,63,,,
LA_ESTRELLA,16/08/2023,57,,,
LA_ESTRELLA,15/08/2023,56,,,
LA_ESTRELLA,14/08/2023,53,,,
LA_ESTRELLA,12/08/2023,67,,,
LA_ESTRELLA,11/08/2023,77,,,
LA_ESTRELLA,19/08/2023,72,,,
LA_ESTRELLA,10/08/2023,74,,,
LA_ESTRELLA,08/08/2023,57,,,
LA_ESTRELLA,07/08/2023,59,,,
LA_ESTRELLA,06/08/2023,66,,,
LA_ESTRELLA,05/08/2023,69,,,
LA_ESTRELLA,09/09/2023,73,,,
LA_ESTRELLA,04/08/2023,61,,,
LA_ESTRELLA,03/08/2023,58,,,
LA_ESTRELLA,09/08/2023,61,,,
LA_ESTRELLA,20/08/2023,77,,,
LA_ESTRELLA,13/08/2023,61,,,
LA_ESTRELLA,22/08/2023,54,,,
LA_ESTRELLA,07/09/2023,59,,,
LA_ESTRELLA,06/09/2023,60,,,
LA_ESTRELLA,21/08/2023,60,,,
LA_ESTRELLA,04/09/2023,63,,,
LA_ESTRELLA,03/09/2023,65,,,
LA_ESTRELLA,02/09/2023,69,,,
LA_ESTRELLA,01/09/2023,60,,,
LA_ESTRELLA,31/08/2023,63,,,
LA_ESTRELLA,30/08/2023,61,,,
LA_ESTRELLA,05/09/2023,62,,,
LA_ESTRELLA,28/08/2023,60,,,
LA_ESTRELLA,27/08/2023,65,,,
LA_ESTRELLA,26/08/2023,67,,,
LA_ESTRELLA,25/08/2023,66,,,
LA_ESTRELLA,24/08/2023,56,,,
LA_ESTRELLA,23/08/2023,46,,,
LA_ESTRELLA,02/08/2023,58,,,
LA_ESTRELLA,29/08/2023,63,,,
ENVIGADO,20/01/2024,65,,,
ENVIGADO,19/01/2024,64,,,
ENVIGADO,18/01/2024,58,,,
ENVIGADO,17/01/2024,57,,,
ENVIGADO,13/01/2024,68,,,
ENVIGADO,12/01/2024,69,,,
ENVIGADO,11/01/2024,71,,,
ENVIGADO,07/01/2024,52,,,
ENVIGADO,09/01/2024,53,,,
ENVIGADO,08/01/2024,52,,,
ENVIGADO,06/01/2024,54,,,
ENVIGADO,05/01/2024,52,,,
ENVIGADO,04/01/2024,46,,,
ENVIGADO,03/01/2024,55,,,
ENVIGADO,21/01/2024,62,,,
ENVIGADO,10/01/2024,63,,,
ENVIGADO,22/01/2024,61,,,
ENVIGADO,08/02/2024,56,,,
ENVIGADO,24/01/2024,51,,,
ENVIGADO,02/01/2024,65,,,
ENVIGADO,09/02/2024,45,,,
ENVIGADO,07/02/2024,52,,,
ENVIGADO,06/02/2024,59,,,
ENVIGADO,05/02/2024,52,,,
